id,year,shipname,nation,days,embarked,disembarked
42750,1600,Santa Catalina,,,361,289
29095,1600,S Juan,Portugal / Brazil,,358,286
29155,1600,San Antonio,Portugal / Brazil,487,356,285
29105,1600,Santiago,Portugal / Brazil,443,356,285
42694,1600,NS del Rosario,,,356,285
42539,1600,NS de Esperanza,,,352,282
41923,1600,NS del Rosario,,,350,280
29086,1600,NS de la Concepción,Portugal / Brazil,,347,278
29101,1600,NS de la Concepción,Portugal / Brazil,,347,278
42689,1600,S Antonio,,,347,278
42517,1600,NS de Esperanza,,,347,278
29097,1600,S Pedro,Portugal / Brazil,,346,277
42644,1600,S Josef,,,346,277
29141,1600,Santiago (a) Santiago el Mayor,Portugal / Brazil,185,343,274
42545,1600,NS de los Remedios,,,338,270
42546,1600,NS del Rosario,,,338,270
42566,1600,S Francisco de Padua,,,338,270
29100,1600,NS del Rosario,Portugal / Brazil,357,328,263
42742,1600,NS del Rosario Arancacu,,,329,263
42516,1600,S Antonio de Padua,,,329,263
42589,1600,Magdalena,,,329,263
29085,1600,S Simón,Portugal / Brazil,267,319,255
29140,1600,Espírito Santo,Portugal / Brazil,392,319,255
29094,1600,NS del Rosario (a) NS del Buen Viaje,Portugal / Brazil,180,304,243
42970,1600, ,,,156,125
42759,1601,NS de la Corona,,,498,398
29118,1601,San Pedro y San Pablo,Portugal / Brazil,,430,344
39059,1601,S Antonio,,,413,331
29148,1601,S Marta,Portugal / Brazil,,413,330
42918,1601,NS Ayuda,,,406,325
42687,1601,NS del Rosario,,,400,320
29113,1601,S Antônio,Portugal / Brazil,454,397,317
29150,1601,NS de Nazaré (a) NS de Monserrate,Portugal / Brazil,362,397,317
29149,1601,S Juan,Portugal / Brazil,,394,315
42574,1601,NS del Rosario,,,390,312
42588,1601,NS del Rosario,,,390,312
29147,1601,S Rafael,Portugal / Brazil,,388,310
29146,1601,S Juan Bautista,Portugal / Brazil,,386,309
29151,1601,NS de Nazaré,Portugal / Brazil,405,385,308
29145,1601,S Antônio,Portugal / Brazil,,382,305
29106,1601,S Antônio,Portugal / Brazil,,375,300
42922,1601,S Antonio,,,374,299
29115,1601,S Francisco,Portugal / Brazil,,371,297
29116,1601,S Juan,Portugal / Brazil,914,371,297
39061,1601,S Francisco,,,371,297
42920,1601,S Benito,,,364,291
42639,1601,NS del Pilar,,,363,290
29540,1601, ,Portugal / Brazil,,359,287
29541,1601, ,Portugal / Brazil,,359,287
29144,1601,Santa Veronica de Alicante,Portugal / Brazil,532,357,286
42917,1601,NS de Gracia,,,356,285
29114,1601,NS del Rosario (a) NS de Loreto,Portugal / Brazil,469,356,285
29117,1601,Espíritu Santo,Portugal / Brazil,457,356,285
29120,1601,S Pedro,Portugal / Brazil,219,356,285
42919,1601,NS del Rosario,,,350,280
29121,1601,NS de la Asencion (a) NS de la Concepcion,Portugal / Brazil,487,347,278
29108,1601,S Francisco,Portugal / Brazil,423,346,277
42923,1601,Cuerpo Santo,,,346,277
42924,1601,NS de la Conzepcion,,,347,277
29124,1601,NS de Luz,Portugal / Brazil,587,346,277
42671,1601,NS de Consolacion,,,346,277
39060,1601,S Francisco,,,346,277
42925,1601,S Antonio,,,345,276
42722,1601,S Diego,,,342,274
29109,1601,Santiago,Portugal / Brazil,128,338,270
29112,1601,Ángel S Gabriel,Portugal / Brazil,465,338,270
29122,1601,NS del Rosario,Portugal / Brazil,458,338,270
29123,1601,S Jacinto,Portugal / Brazil,386,338,270
42684,1601,S Antonio,,,338,270
42921,1601,NS de Porto Salvo,,,333,266
29107,1601,Santiago,Portugal / Brazil,,329,263
29119,1601,S Juan Bautista,,690,329,263
42767,1601,NS del Rosario,,,319,255
29111,1601,NS del Rosario,Portugal / Brazil,490,312,250
29110,1601,S Francisco,Portugal / Brazil,163,291,233
42926,1601,S Juan,,,20,16
29513,1602,S Francisco,Portugal / Brazil,524,439,351
40690,1602,S Felipe,Portugal / Brazil,517,400,320
42930,1602,S Benito,,,397,318
42931,1602,Santa Catalina,,,397,318
29511,1602,Santana,Portugal / Brazil,640,380,304
42928,1602,NS de Ayuda,,,359,288
42932,1602,NS de la Misericordia,,,359,287
40693,1602,S Margarita,Portugal / Brazil,,359,287
29514,1602,NS del Rosario,Portugal / Brazil,,359,287
29509,1602,S Antônio,Portugal / Brazil,600,356,285
42927,1602,NS de Guia,,,352,282
40692,1602,S Clara,,537,304,243
42929,1602,S Francisco,,,49,39
42933,1603,NS de Guia,,,401,321
42940,1603,NS de la Candelaria,,,395,316
42981,1603,San Pedro,,,388,310
42978,1603,NS de las Virtudes,,,384,307
41922,1603,NS de la Asuncion,,,364,291
29518,1603,NS del Rosario,Portugal / Brazil,,359,287
40696,1603,S Pedro,Portugal / Brazil,,359,287
40697,1603,S Francisco,Portugal / Brazil,,359,287
29517,1603,S Luis,Portugal / Brazil,,359,287
42977,1603,NS de la Piedad,,,344,275
42939,1603,NS de la Candelaria,,,342,274
42935,1603,Maria y San Juan,,,333,267
42936,1603,NS de la Conzepzion,,,333,266
42938,1603,NS del Rosario,,,333,266
42934,1603,NS de la Concepcion,,,326,261
42937,1603,NS del Rosario,,,48,38
42942,1604,NS del Parayso,,,428,342
42943,1604,NS de Guia,,,374,299
42980,1604,NS del Socorro,,,369,295
29170,1604,NS de Gracia,Portugal / Brazil,,365,292
11356,1604, ,Netherlands,,334,287
40708,1604,NS del Rosario,Portugal / Brazil,,359,287
42946,1604,S. Raphael,,,359,287
40709,1604,NS del Buen Viaje,Portugal / Brazil,,359,287
29485,1604,S Antonio de Padua,Portugal / Brazil,,359,287
29805,1604,S Andrés,,,359,287
29806,1604,S Lorenço,,,359,287
29807,1604,S Juan Bautista,,,359,287
29808,1604,S Alexo,,,359,287
42941,1604,NS de Regla,,,353,282
42979,1604,NS del Rosario,,,340,272
42944,1604,S Antonio,,,334,267
42945,1605,NS de Salvacion,,,456,364
42949,1605,NS de Guia,,,401,321
42968,1605,NS de Consolaçion,,,402,321
29538,1605,S Antônio,Portugal / Brazil,,395,316
42947,1605,NS de las Nieves,,,392,314
42950,1605,NS de Vitoria,,,390,312
29176,1605,S Isabel,Portugal / Brazil,,386,309
29173,1605,NS del Rosario,Portugal / Brazil,,384,307
42948,1605,S Antonio,,,378,303
42969,1605,NS de la Asuncion,,,371,297
42953,1605,NS del Buen Viaje,,,348,278
29177,1605,S Antônio,Portugal / Brazil,,342,274
29174,1605,S Antônio,Portugal / Brazil,,338,270
29171,1605,NS del Rosario,Portugal / Brazil,,329,263
29172,1605,S Antônio,Portugal / Brazil,,312,250
29175,1605,S Antônio,Portugal / Brazil,,296,236
11296,1606, ,Netherlands,,588,470
42841,1606,S Pedro,,,526,421
41912,1606,NS Bergoña,,,433,346
42854,1606,NS de las Nieves,,,397,317
42843,1606,NS de la Esperanza,,,375,300
42839,1606,NS de Buen Viaje,,,367,294
29809,1606,S Joan,,,359,287
29810,1606,NS de la Esperanza,,,359,287
29811,1606,Sta Maria de Nieves,,,359,287
29812,1606,S Nicolas,,,359,287
29813,1606,NS del Rosario,,,359,287
29178,1606,NS de la Lapa,Portugal / Brazil,,346,277
42840,1606,NS de la Esperanza,,,337,270
42853,1606,San Antonio,,,335,268
42842,1606,S Pedro,,,329,263
29179,1607,Santiago,Portugal / Brazil,,388,311
42831,1607,NS de la Esperanza (a) Buena Esperanza,,,388,310
42838,1607,NS de Buen Viaje,,,368,294
42836,1607,NS del Socorro,,,359,287
42837,1607,S Juan Bautista,,,359,287
29486,1607, ,Portugal / Brazil,,359,287
42734,1607,NS de la Caveza,,,359,287
42834,1607,Trinidad,,,356,285
41921,1607, ,,,346,277
42833,1607,S Lucia,,,321,257
41932,1607,La Encarnacion,,,35,28
42835,1607,S Antonio,,,34,27
42832,1607, ,,,23,18
29188,1608,NS de Nazaré,Portugal / Brazil,,456,364
29184,1608,S Antônio,Portugal / Brazil,,430,344
29187,1608,NS de la Antigua (a) S Nicolás,Portugal / Brazil,,413,331
29182,1608,S Juan Bautista,Portugal / Brazil,,371,297
41920,1608,Santiago,,,359,287
41185,1608,NS da Regla,Portugal / Brazil,,359,287
29814,1608,Sta Maria,,,359,287
29815,1608,S Gonzalo,,,359,287
29816,1608,S Tomas,,,359,287
29817,1608,S Antônio,,,359,287
29818,1608,Sta Clara,,,359,287
29819,1608,Magdalena,,,359,287
29821,1608,S Roque,,,359,287
29822,1608,S Diego,,,359,287
29823,1608,S Blas,,,359,287
29824,1608,S Antônio,,,359,287
29825,1608,S Silvestre,,,359,287
29826,1608,S Pedro,,,359,287
29878,1608,S Quirbe,,,359,287
29183,1608,S Antonio (a) St Ildefonso,Portugal / Brazil,,329,263
29185,1608,NS de Nazaré,Portugal / Brazil,,317,253
29186,1608,Cinco Llagas,Portugal / Brazil,,312,250
29180,1608,NS de la Piedad,Portugal / Brazil,,296,236
29181,1608,NS del Socorro,Portugal / Brazil,,287,230
29863,1609,Santiago,,,430,344
29189,1609,NS del Rosario (a) S Gonzalo,Portugal / Brazil,,413,331
29191,1609,S Pablo y NS de los Placeres,Portugal / Brazil,,405,324
29521,1609,NS del Rosario,,,397,317
29192,1609,NS del Buen Viaje (a) S Jerónimo,Portugal / Brazil,,397,317
28119,1609,S Felipe,,,380,304
29314,1609,NS del Rosario,Portugal / Brazil,,359,287
29315,1609,NS del Buen Viaje,Portugal / Brazil,,359,287
29870,1609,S Juan de Evangelista,,,359,287
28121,1609,S Pedro (a) San Lazaro,,,359,287
28122,1609,San Antonio (a) San Lucas (a) Angel de la Guardia,,,359,287
29827,1609,S Juan Bautista,,,359,287
29828,1609,Sta Marina,,,359,287
29829,1609,Sto Ambrossio,,,359,287
29831,1609,Sta Maria Magdalena,,,359,287
29832,1609,Serinissima Trinidad,,,359,287
29833,1609,S Ambrosio,,,359,287
29834,1609,S Alberto,,,359,287
29835,1609,S Francisco de Padua,,,359,287
29837,1609,NS del Rosario,,,359,287
29838,1609,Sta Elvira,,,359,287
29839,1609,S Anselmo,,,359,287
29840,1609,S Estevan,,,359,287
29841,1609,S Julian,,,359,287
29842,1609,S Juan,,,359,287
29843,1609,S Felipe,,,359,287
29846,1609,S Ambrosio,,,359,287
29847,1609,S Diego,Portugal / Brazil,,359,287
29848,1609,S Eugenio,,,359,287
29849,1609,S Hermenegildo,,,359,287
29851,1609,S Gonzalo,,,359,287
29853,1609,S Augustin,,,359,287
29862,1609,S Matheo,,,359,287
29864,1609,Gracia de Dios,Portugal / Brazil,,359,287
29487,1609,S Marta (a) S Francisco,Portugal / Brazil,,346,277
28120,1609,S Miguel,,,329,263
29190,1609,NS de la Concepción (a) San Juan Bautista,Portugal / Brazil,,329,263
41934,1609,S Martin,,,325,260
41968,1609,NS del Rosario,,,49,39
41933,1609,NS de la Concepción,,,46,37
29197,1610,S Juan Bautista,Portugal / Brazil,,424,339
29195,1610,S Miguel,Portugal / Brazil,,405,324
29196,1610,S Pedro,Portugal / Brazil,,398,319
42828,1610,NS de Nazaren,,,388,310
29198,1610,S Gonzalo,Portugal / Brazil,,384,307
29820,1610,Cruz de Dios,,,380,304
28123,1610,Cruz de Cristo,,,380,304
29201,1610,NS de Nazaré (a) Carabella,Portugal / Brazil,,380,304
29200,1610,S Antônio,Portugal / Brazil,,378,302
29194,1610,Santiago,Portugal / Brazil,,375,300
29193,1610,Espírito Santo y S Benito,Portugal / Brazil,,376,300
28083,1610,Sta Ana,,,371,297
29199,1610,S Antônio,Portugal / Brazil,,369,295
42829,1610, ,,,359,287
42830,1610,NS de Guia,,,359,287
41597,1610,Santana (a) S Cruz (a) Vera Cruz,Portugal / Brazil,,359,287
29850,1610,S Antônio (a) Santana,,,359,287
29861,1610,NS de Guadalupe,,,359,287
28124,1610,NS de la Luz (a) NS de la Asuncion,,,359,287
41595,1610,NS da Conceição,Portugal / Brazil,,359,287
41596,1610,NS do Rosario,Portugal / Brazil,,359,287
29854,1610,S Juan,,,359,287
29855,1610,S Cristoval,,,359,287
29856,1610,S Raimundo,,,359,287
29857,1610,S Lorenzo,,,359,287
29858,1610,S Pires,,,359,287
29859,1610,S Vicente,,,359,287
29860,1610,Anunciada,,,359,287
29865,1610,NS del Rosario y S Antonio,,,359,287
29866,1610,NS Mercedes,,,359,287
29867,1610,S Lazaro,,,359,287
29868,1610,SSma Trinidad,,,359,287
29869,1610,S Juan Evangelista,,,359,287
29871,1610,S Ildefonso,,,359,287
29872,1610,S Antônio,,,359,287
29873,1610,NS de la Vitória,,,359,287
29874,1610,S Brígida,Portugal / Brazil,,359,287
29875,1610,S Telmo,,,359,287
28125,1610,S Tomas,,,355,284
47641,1610,NS do Monserrat,Portugal / Brazil,,244,209
29203,1611,S Gonzalo y S Buenaventura,Portugal / Brazil,,392,313
29204,1611,S Ildefonso (a) S Diego,Portugal / Brazil,,387,310
29210,1611,NS del Rosario,Portugal / Brazil,,386,309
29852,1611,S Matheo,,,380,304
29206,1611,NS de Guía,Portugal / Brazil,,375,300
29207,1611,S Luís (a) S Buenaventura,Portugal / Brazil,,374,299
42827,1611,NS de Ayuda,,,372,297
29208,1611,S Ildefonso (a) Santiago,Portugal / Brazil,,368,295
29205,1611,NS de Monserrat,Portugal / Brazil,,364,292
29209,1611,S Cristóbal,Portugal / Brazil,,363,290
29211,1611,S Ambrosio (a) NS de la Salvación,Portugal / Brazil,,358,287
29876,1611,S Francisco,,,359,287
29877,1611,S Quirbe y la Candelaria,Portugal / Brazil,,359,287
29879,1611,NS de Gracia,,,359,287
28126,1611,Gracia de Dios,,,355,284
42825,1611,S Lazaro,,,350,280
29212,1611,Vera Cruz (a) S Juan,Portugal / Brazil,,348,279
29952,1611,NS del Rosario (a) S Diego,Portugal / Brazil,,340,272
29844,1611,NS de la Esperanza,,,339,271
48921,1611,S Catarina,Portugal / Brazil,,118,105
41599,1611,Madre Teresa de Jesus,Portugal / Brazil,,29,23
28140,1612,S Roque,,,413,331
44312,1612,NS Nieves,,,407,325
42824,1612,S Antonio,,,404,323
41928,1612,Jesus María,,,392,313
28137,1612,Angel de la Guardia,,,371,297
29217,1612,S Agustín,Portugal / Brazil,,368,294
42826,1612, ,,,359,287
28127,1612,Nombre de Jesus,,,359,287
41600,1612,Madalena,Portugal / Brazil,,359,287
41601,1612,S Antônio,Portugal / Brazil,,359,287
29219,1612,NS del Rosario (a) S Gonzalo,Portugal / Brazil,,358,287
11371,1612,Engel Michiel,Netherlands,,334,287
28139,1612,S Alejo,,,355,284
29218,1612,Buen Jesus y S Ildefonso,Portugal / Brazil,,355,284
29220,1612,NS del Rosario,Portugal / Brazil,,354,283
42823,1612,NS del Rosario,,,350,280
29215,1612,NS del Rosario (a) NS de la Encarnacion,Portugal / Brazil,,348,279
28138,1612,NS de la Consolacion,,,346,277
29216,1612,NS Consolación,Portugal / Brazil,,340,272
44300,1612,S Cruz,Spain / Uruguay,,336,269
29213,1612,NS del Rosario (a) Espirito Santo,Portugal / Brazil,,329,263
44295,1612,S Juan Bautista,Spain / Uruguay,,45,36
29221,1613,Buen Jesus y Madalena,Portugal / Brazil,,386,308
42820,1613,NS de Ayuda,,,381,305
29222,1613,Santiago,Portugal / Brazil,,381,305
42821,1613,NS de Monserrate,,,374,299
29223,1613,S Francisco,Portugal / Brazil,,374,299
41929,1613,S Benito,,,370,296
29224,1613,S Diego,Portugal / Brazil,,366,293
47352,1613,NS de Nazareth,Portugal / Brazil,,362,290
28128,1613,NS de Consolación,,,359,287
28129,1613,NS de la Piedad y Merced,,,359,287
42819,1613,S Pedro,,,346,277
41970,1613,NS del Rosario,,,345,276
29226,1613,NS del Puerto Salve,Portugal / Brazil,,343,274
42822,1613,NS de Monserate,,,341,273
29225,1613,Ángel S Gabriel (a) S Pedro,Portugal / Brazil,,341,273
40710,1613,Santiago (a) NS de la Concepción,,,338,270
28141,1613,NS de la Caveza,,,330,264
44296,1613,S Antonio,,,43,34
28142,1613,S Antonio,,,25,20
42815,1614,NS de la Concepcion,,,366,293
29228,1614,S Cristóbal (a) NS do Rosario,Portugal / Brazil,,361,289
42818,1614,NS del Amparo,,,359,287
28143,1614, ,,,359,287
28146,1614, ,,,359,287
28145,1614, ,,,359,287
40711,1614,S Andrés,Portugal / Brazil,,359,287
28144,1614, ,,,359,287
42816,1614,S Juan,,,355,284
42817,1614,S Cristobal,,,355,284
42814,1614,Espiritu Santo,,,352,282
42813,1614,S Antonio,,,335,268
43813,1614,S Antonio,,,335,268
41930,1614,S Antonio,,,330,264
42810,1614,S Benito,,,328,263
42812,1614,NS de la Piedad,,,327,261
42811,1614,NS de la Gracia,,,325,260
28149,1615,San Pablo,,,413,331
28147,1615,NS de la Piedad (a) San Francisco,Spain / Uruguay,,413,331
29555,1615,San Pedro,Spain / Uruguay,,388,311
28148,1615,S Sebastian (a) NS de la Caridad,Spain / Uruguay,,371,297
29524,1615,S Antônio,Portugal / Brazil,,359,287
41941,1615,San Antonio de Padua,,,359,287
41945,1615,La Concepcion,,,359,287
40713,1615,S Vicente,Portugal / Brazil,,359,287
41602,1615, ,Portugal / Brazil,,359,287
29526,1615,S Francisco,Portugal / Brazil,,359,287
29881,1615,Visitación de Santa Isabel,Portugal / Brazil,,359,287
11834,1615,Engel Gabriel,Netherlands,,283,245
29888,1616,San Francisco,Spain / Uruguay,,413,331
28153,1616,Santa Cruz,Spain / Uruguay,,413,331
29894,1616,San Antonio,Spain / Uruguay,,413,331
29230,1616,S Francisco,Portugal / Brazil,,397,317
29558,1616, ,,,388,311
29551,1616, ,,,376,301
29229,1616,S Antônio,Portugal / Brazil,,377,301
29553,1616, ,Portugal / Brazil,,359,287
29556,1616, ,,,359,287
29527,1616,S Diego,Portugal / Brazil,,359,287
41918,1616, ,,,356,285
29557,1616,,,,354,284
29231,1616,NS de Bitancourt,Portugal / Brazil,,351,281
41603,1616, ,,,350,280
29559,1616,San Antonio,Spain / Uruguay,,329,263
28154,1616,Santiago,,,31,25
41943,1617, ,,,430,344
29883,1617,NS da Ajuda,Portugal / Brazil,,430,344
28157,1617,NS de Nazaren,Spain / Uruguay,368,430,344
28163,1617,San Lorenzo,Spain / Uruguay,,413,331
28158,1617,NS de Nazaré e S Antônio,Spain / Uruguay,,413,331
28131,1617,San Rafael,Spain / Uruguay,,413,331
28161,1617,San Antonio,Spain / Uruguay,,413,331
28160,1617,San Antonio,Spain / Uruguay,471,413,331
29232,1617,Santiago,Portugal / Brazil,,412,330
28130,1617,Maria Magdalena,Spain / Uruguay,,397,317
28164,1617,San Salvador,Spain / Uruguay,431,380,304
28155,1617,NS del Buen Viaje,Spain / Uruguay,,371,297
28156,1617,NS de la Concepcion,Spain / Uruguay,,371,297
29235,1617,NS del Livramiento,Portugal / Brazil,396,372,297
29237,1617,NS de Guía,Portugal / Brazil,593,365,292
40691,1617,NS del Rosario,,,359,287
29532,1617,NS del Amparo y San Antônio,Portugal / Brazil,,359,287
29898,1617,NS de la Concepcion,,,359,287
29234,1617,Santiago,Portugal / Brazil,,354,284
29236,1617,NS del Rosario,Portugal / Brazil,,355,284
29233,1617,NS da Ayuda,Portugal / Brazil,,352,282
28162,1617,S Antônio,Spain / Uruguay,,346,277
28159,1617,NS del Rosario,Spain / Uruguay,448,346,277
28165,1617,Santiago,,,50,40
28166,1618,NS Candelaria,,,481,385
28170,1618,S Francisco,,354,413,331
29242,1618,S Catalina,Portugal / Brazil,,397,317
29441,1618,NS de Monserrat,Portugal / Brazil,,383,306
29239,1618,NS da Ajuda,Portugal / Brazil,754,380,304
29241,1618,S Buenaventura,Portugal / Brazil,754,380,304
29240,1618,S Juan Bautista,Portugal / Brazil,,371,297
28168,1618,NS del Rosario,,415,371,297
29243,1618,NS de los Remédios,Portugal / Brazil,,371,297
42809,1618,Visitacion de Santa Isabel,,,359,287
29477,1618, ,Portugal / Brazil,,359,287
40675,1618,Ssmo Sacramento,,,359,287
40683,1618,S Juan Evangelista,,,359,287
29911,1618,NS de Consolación,,,359,287
29986,1618,S Antônio,,,359,287
11374,1618,NS do Carmo,Portugal / Brazil,,359,287
11375,1618,Santiago,Portugal / Brazil,,359,287
11376,1618,NS da Conceição,Portugal / Brazil,,359,287
29443,1618,S Pedro,Portugal / Brazil,,355,284
29238,1618,Tres Reyes Magos (a) S Francisco,Portugal / Brazil,,339,271
28169,1618,S Francisco,,,338,271
28167,1618,NS del Rosario,,,338,270
28172,1618,Sta Catalina,,,335,268
28173,1618,Sta Ella (a) San Antonio,,453,329,263
28171,1618,S Juan Bautista,Portugal / Brazil,530,329,263
28132,1618,NS del Vencimiento,Portugal / Brazil,437,481,220
29442,1618,NS de Gracia y Guia,Portugal / Brazil,,231,185
29488,1618,NS de Monserrate,Portugal / Brazil,,20,16
29444,1619,NS del Rosario,Portugal / Brazil,,585,468
29454,1619,NS de los Remédios,,627,469,375
29250,1619,S Maria Madalena (a) Concessión,Portugal / Brazil,529,455,364
28174,1619,NS de la Concepción,Spain / Uruguay,,447,358
29494,1619,NS del Castillo,Portugal / Brazil,,419,335
29445,1619,NS de Nazaren,Portugal / Brazil,573,413,331
29447,1619,S Antônio,Portugal / Brazil,622,413,331
29249,1619,S Antônio,Portugal / Brazil,668,413,331
29254,1619,S Francisco,Portugal / Brazil,553,413,331
29246,1619,NS del Rosario,Portugal / Brazil,,413,331
29251,1619,S Juan Bautista,Portugal / Brazil,507,395,316
41917,1619,NS de las Nieves,,,390,312
29452,1619,S Francisco,Portugal / Brazil,675,390,312
